id,city,state,country,iso3,continent,lat,lon,gmp,population_city,population_country,traffic_mortality,literacy_rate,avg_height,med_age,gini,traffic_index,videos,time_of_day,start_time,end_time,vehicle_type,upload_date,fps_list,channel
822,Trinity,,Jersey,JEY,Europe,49.234492,-2.0929268,0.0,3156.0,103267.0,0.0,0.0,0.0,38.0,38.0,0.0,[c50dvV6VALQ],[[0]],[[4105]],[[4317]],[0],[17032019],[30],[UCYVw95O41nx7AF1f5S_viJw]
823,Maufant,,Jersey,JEY,Europe,49.2097903,-2.0632148,0.0,1152.0,103267.0,0.0,0.0,0.0,38.0,38.0,0.0,[c50dvV6VALQ],[[0]],[[4442]],[[4608]],[0],[17032019],[30],[UCYVw95O41nx7AF1f5S_viJw]
824,St Martin's Village,,Jersey,JEY,Europe,49.2186534,-2.0545061,0.0,3948.0,103267.0,0.0,0.0,0.0,38.0,38.0,0.0,[c50dvV6VALQ],"[[0,0]]","[[4633,4938]]","[[4814,4981]]",[0],[17032019],[30],[UCYVw95O41nx7AF1f5S_viJw]
825,Gorey,,Jersey,JEY,Europe,49.1988275,-2.0317647,0.0,5401.0,103267.0,0.0,0.0,0.0,38.0,38.0,0.0,[c50dvV6VALQ],[[0]],[[4986]],[[6347]],[0],[17032019],[30],[UCYVw95O41nx7AF1f5S_viJw]
826,St Peter,,Jersey,JEY,Europe,49.2130192,-2.1825019,0.0,5264.0,103267.0,0.0,0.0,0.0,38.0,38.0,0.0,[-xfBIz8gcoE],[[1]],[[9]],[[112]],[0],[22022021],[30],[UCzNXEe-wMzpG68AjjmwkqfQ]
827,St Peter Port,,Guernsey,GGY,Europe,49.4568142,-2.5389979,0.0,16488.0,63463.0,0.0,0.0,0.0,44.8,37.0,0.0,"[Uvk66pjsLDE,2BCX2L5E3h8,ykZdpkfGFi0,6vTVCoO0tt0,X0V0RHKKQHI,fGtBr4XZBG8]","[[0],[0],[0,0],[0],[0],[0]]","[[69],[0],[14,1016],[1],[1111],[0]]","[[1490],[389],[718,1633],[553],[1272],[522]]","[0,0,0,0,0,0]","[28012021,4012023,13012021,4082023,8022021,12022024]","[30,30,30,30,30,30]","[UCTLdgN87SJTLx5WMOolwRWw,UCTLdgN87SJTLx5WMOolwRWw,UCTLdgN87SJTLx5WMOolwRWw,UCTLdgN87SJTLx5WMOolwRWw,UCTLdgN87SJTLx5WMOolwRWw,UCTLdgN87SJTLx5WMOolwRWw]"
828,St Andrew,,Guernsey,GGY,Europe,49.4499006,-2.5688225,0.0,2295.0,63463.0,0.0,0.0,0.0,44.8,37.0,13.51,[WfKtLeC5ucU],[[0]],[[10]],[[261]],[0],[17012021],[30],[UCTLdgN87SJTLx5WMOolwRWw]
829,Les Capelles,,Guernsey,GGY,Europe,49.4828148,-2.551225,0.0,120.0,63463.0,0.0,0.0,0.0,44.8,37.0,0.0,[WfKtLeC5ucU],[[0]],[[275]],[[712]],[0],[17012021],[30],[UCTLdgN87SJTLx5WMOolwRWw]
830,St Sampson,,Guernsey,GGY,Europe,49.481727,-2.538839,0.0,8966.0,63463.0,0.0,0.0,0.0,44.8,37.0,0.0,"[WfKtLeC5ucU,yzB31jkSP6Q,yp75YNtffeI,X0V0RHKKQHI]","[[0],[0],[0],[0]]","[[715],[682],[0],[599]]","[[1315],[1446],[335],[1110]]","[0,0,0,0]","[17012021,5022021,7012023,8022021]","[30,30,30,30]","[UCTLdgN87SJTLx5WMOolwRWw,UCTLdgN87SJTLx5WMOolwRWw,UCTLdgN87SJTLx5WMOolwRWw,UCTLdgN87SJTLx5WMOolwRWw]"
831,L'Islet,,Guernsey,GGY,Europe,49.4882778,-2.5476244,0.0,9700.0,63463.0,0.0,0.0,0.0,44.8,37.0,0.0,"[yzB31jkSP6Q,yp75YNtffeI,X0V0RHKKQHI]","[[0],[0],[0]]","[[39],[354],[9]]","[[666],[1122],[579]]","[0,0,0]","[5022021,7012023,8022021]","[30,30,30]","[UCTLdgN87SJTLx5WMOolwRWw,UCTLdgN87SJTLx5WMOolwRWw,UCTLdgN87SJTLx5WMOolwRWw]"
832,St Martin,,Guernsey,GGY,Europe,49.4622912,-2.5812023,0.0,6593.0,63463.0,0.0,0.0,0.0,44.8,37.0,0.0,[2BCX2L5E3h8],[[0]],[[400]],[[937]],[0],[04012023],[30],[UCTLdgN87SJTLx5WMOolwRWw]
833,Le Villocq,,Guernsey,GGY,Europe,49.468959,-2.572972,0.0,150.0,63463.0,0.0,0.0,0.0,44.8,37.0,0.0,[6vTVCoO0tt0],[[0]],[[560]],[[1067]],[0],[04082023],[30],[UCTLdgN87SJTLx5WMOolwRWw]
834,Cobo,,Guernsey,GGY,Europe,49.478413,-2.58927,0.0,8795.0,63463.0,0.0,0.0,0.0,44.8,37.0,0.0,"[6vTVCoO0tt0,yp75YNtffeI]","[[0],[0]]","[[1105],[1137]]","[[1229],[1320]]","[0,0]","[4082023,7012023]","[30,30]","[UCTLdgN87SJTLx5WMOolwRWw,UCTLdgN87SJTLx5WMOolwRWw]"
835,Nuuk,,Greenland,GRL,North America,64.1766835,-51.7359356,0.0,14798.0,56865.0,0.0,0.0,168.0,35.0,34.5,0.0,"[WJ92rHr-sH8,QfLds1UyjmE,SsTxQr6tIzw,IdQkCceC1Y8,RcNH5z0rOoU,BfAQWw4ibHM,6MnQbu-dD0g,2JKVyTuF5k8]","[[0],[0],[0],[0],[0,0],[0],[0],[0]]","[[68],[26],[124],[50],[258,605],[27],[0],[0]]","[[1435],[2407],[1270],[1123],[325,1656],[525],[303],[306]]","[0,0,0,0,0,0,0,0]","[22032021,28032021,25032021,18032021,13102021,24082017,27022018,16072018]","[30,30,30,30,30,30,30,30]","[UCM2cnlbP3XhKhLo7Hp1il6g,UCM2cnlbP3XhKhLo7Hp1il6g,UCM2cnlbP3XhKhLo7Hp1il6g,UCM2cnlbP3XhKhLo7Hp1il6g,UCbfQxsD4dfutj5S2DQbIrwQ,UCyBkja9aMkCUD7Gtwx3f3rg,UC7I9x8GEIWY7KUNhc_f9fXA,UC7I9x8GEIWY7KUNhc_f9fXA]"
836,Sisimiut,,Greenland,GRL,North America,66.9371906,-53.6664816,56865.0,5227.0,56865.0,0.0,0.0,168.0,35.0,34.5,0.0,[SBZ8upr_UAo],[[1]],[[269]],[[1456]],[0],[18122021],[30],[UCpHJbjCRTNddmAwAFWwYiUQ]
837,Ilulissat,,Greenland,GRL,North America,69.2197127,-51.0986385,0.0,4413.0,56865.0,0.0,0.0,168.0,35.0,34.5,0.0,[c5je9ZObT1c],[[0]],[[20]],[[602]],[0],[26032023],[30],[UCT5npuoGUMgUTIuVfi1XhYw]
838,Tórshavn,,Faroe Islands,FRO,Europe,62.0101396,-6.7715709,0.0,13200.0,54482.0,0.0,0.0,0.0,36.8,22.2,0.0,"[LYd86WLgJ0E,EoXKH2boHZQ,ofIfvlKLb8k,qd1QBBVCOlw]","[[0],[0],[0],[0]]","[[24],[2871],[6],[9]]","[[2112],[3233],[282],[284]]","[0,0,0,0]","[12052022,1072020,1072024,25062024]","[30,30,30,30]","[UCbfQxsD4dfutj5S2DQbIrwQ,UCAGoLk9YxYDVYwzUr-s04Pw,UCH1Mp77_k2IWQVs7BIdm_Fg,UCH1Mp77_k2IWQVs7BIdm_Fg]"
839,Sørvágur,,Faroe Islands,FRO,Europe,62.0707453,-7.3060468,0.0,1148.0,54482.0,0.0,0.0,0.0,36.8,22.2,0.0,"[yfHun-6pEfU,WhJcnT5A8gs,RRTlWvRLmRc]","[[0],[0],[0]]","[[45],[2151],[3108]]","[[134],[2241],[3196]]","[0,0,0]","[15082021,2072020,15082021]","[30,30,30]","[UCYb2EsJuIMV-q436BSJiXhg,UCAGoLk9YxYDVYwzUr-s04Pw,UCYb2EsJuIMV-q436BSJiXhg]"
840,Miðvágur,,Faroe Islands,FRO,Europe,62.0479548,-7.1922036,0.0,1040.0,54482.0,0.0,0.0,0.0,36.8,22.2,0.0,"[yfHun-6pEfU,WhJcnT5A8gs,RRTlWvRLmRc]","[[0],[0],[0]]","[[441],[1688],[2651]]","[[646],[1837],[2840]]","[0,0,0]","[15082021,2072020,15082021]","[30,30,30]","[UCYb2EsJuIMV-q436BSJiXhg,UCAGoLk9YxYDVYwzUr-s04Pw,UCYb2EsJuIMV-q436BSJiXhg]"
841,Sandavágur,,Faroe Islands,FRO,Europe,62.0544766,-7.1510714,0.0,779.0,54482.0,0.0,0.0,0.0,36.8,22.2,0.0,"[yfHun-6pEfU,WhJcnT5A8gs,RRTlWvRLmRc]","[[0],[0],[0]]","[[646],[1552],[2534]]","[[736],[1688],[2651]]","[0,0,0]","[15082021,2072020,15082021]","[30,30,30]","[UCYb2EsJuIMV-q436BSJiXhg,UCAGoLk9YxYDVYwzUr-s04Pw,UCYb2EsJuIMV-q436BSJiXhg]"
842,Funningur,,Faroe Islands,FRO,Europe,62.28707,-6.9663444,0.0,47.0,54482.0,0.0,0.0,0.0,36.8,22.2,0.0,"[EoXKH2boHZQ,uWapDVRwLrY]","[[0],[0]]","[[38],[5]]","[[92],[80]]","[0,0]","[1072020,15082021]","[30,30]","[UCAGoLk9YxYDVYwzUr-s04Pw,UCYb2EsJuIMV-q436BSJiXhg]"
843,Funningsfjørður,,Faroe Islands,FRO,Europe,62.2364899,-6.9315162,0.0,68.0,54482.0,0.0,0.0,0.0,36.8,22.2,0.0,[EoXKH2boHZQ],[[0]],[[510]],[[542]],[0],[01072020],[30],[UCAGoLk9YxYDVYwzUr-s04Pw]
844,Kollafjørður,,Faroe Islands,FRO,Europe,62.1173938,-6.9024201,0.0,830.0,54482.0,0.0,0.0,0.0,36.8,22.2,0.0,"[EoXKH2boHZQ,W3sdsRY3lak,RRTlWvRLmRc]","[[0],[0],[0]]","[[1914],[540],[1386]]","[[1984],[630],[1742]]","[0,0,0]","[1072020,30062024,15082021]","[30,30,30]","[UCAGoLk9YxYDVYwzUr-s04Pw,UCH1Mp77_k2IWQVs7BIdm_Fg,UCYb2EsJuIMV-q436BSJiXhg]"
845,Runavik,,Faroe Islands,FRO,Europe,62.1083979,-6.7216674,0.0,1116.0,54482.0,0.0,0.0,0.0,36.8,22.2,0.0,[ofIfvlKLb8k],[[0]],[[460]],[[483]],[0],[01072024],[30],[UCH1Mp77_k2IWQVs7BIdm_Fg]
846,Saltangará,,Faroe Islands,FRO,Europe,62.1189157,-6.7202052,0.0,1116.0,54482.0,0.0,0.0,0.0,36.8,22.2,0.0,[ofIfvlKLb8k],[[0]],[[483]],[[685]],[0],[01072024],[30],[UCH1Mp77_k2IWQVs7BIdm_Fg]
847,Lambareidi,,Faroe Islands,FRO,Europe,62.1427717,-6.7315819,0.0,7.0,54482.0,0.0,0.0,0.0,36.8,22.2,0.0,[ofIfvlKLb8k],[[0]],[[685]],[[742]],[0],[01072024],[30],[UCH1Mp77_k2IWQVs7BIdm_Fg]
848,Soldarfjordur,,Faroe Islands,FRO,Europe,62.1575065,-6.7525633,0.0,365.0,54482.0,0.0,0.0,0.0,36.8,22.2,0.0,[ofIfvlKLb8k],[[0]],[[779]],[[914]],[0],[01072024],[30],[UCH1Mp77_k2IWQVs7BIdm_Fg]
849,Gøtugjógv,,Faroe Islands,FRO,Europe,62.1925148,-6.7470683,0.0,46.0,54482.0,0.0,0.0,0.0,36.8,22.2,0.0,[ofIfvlKLb8k],[[0]],[[1010]],[[1147]],[0],[01072024],[30],[UCH1Mp77_k2IWQVs7BIdm_Fg]
850,Leirvík,,Faroe Islands,FRO,Europe,62.2096076,-6.7078979,0.0,1048.0,54482.0,0.0,0.0,0.0,36.8,22.2,0.0,[ofIfvlKLb8k],[[0]],[[1177]],[[1277]],[0],[01072024],[30],[UCH1Mp77_k2IWQVs7BIdm_Fg]
851,Klaksvík,,Faroe Islands,FRO,Europe,62.2254921,-6.5837755,0.0,5013.0,54482.0,0.0,0.0,0.0,36.8,22.2,0.0,"[ofIfvlKLb8k,r3ygTjhL-GM]","[[0],[0]]","[[1360],[953]]","[[1625],[1140]]","[0,0]","[1072024,11072020]","[30,30]","[UCH1Mp77_k2IWQVs7BIdm_Fg,UCAGoLk9YxYDVYwzUr-s04Pw]"
852,Kunoy,,Faroe Islands,FRO,Europe,62.292835,-6.671613,0.0,155.0,54482.0,0.0,0.0,0.0,36.8,22.2,0.0,[r3ygTjhL-GM],[[0]],[[163]],[[224]],[0],[11072020],[30],[UCAGoLk9YxYDVYwzUr-s04Pw]
853,Hósvík,,Faroe Islands,FRO,Europe,62.1528097,-6.9434008,0.0,335.0,54482.0,0.0,0.0,0.0,36.8,22.2,0.0,"[o3OxfWr784U,W3sdsRY3lak,RRTlWvRLmRc]","[[0],[0],[0]]","[[25],[700],[1184]]","[[43],[855],[1225]]","[0,0,0]","[30062024,30062024,15082021]","[30,30,30]","[UCH1Mp77_k2IWQVs7BIdm_Fg,UCH1Mp77_k2IWQVs7BIdm_Fg,UCYb2EsJuIMV-q436BSJiXhg]"
854,Hvalvík,,Faroe Islands,FRO,Europe,62.18701,-7.0362975,0.0,266.0,54482.0,0.0,0.0,0.0,36.8,22.2,0.0,[W3sdsRY3lak],[[0]],[[1010]],[[1065]],[0],[30062024],[30],[UCH1Mp77_k2IWQVs7BIdm_Fg]
855,Langasandur,,Faroe Islands,FRO,Europe,62.2334636,-7.0509532,0.0,43.0,54482.0,0.0,0.0,0.0,36.8,22.2,0.0,[W3sdsRY3lak],[[0]],[[1271]],[[1323]],[0],[30062024],[30],[UCH1Mp77_k2IWQVs7BIdm_Fg]
856,Haldarsvík,,Faroe Islands,FRO,Europe,62.2758977,-7.0940268,0.0,119.0,54482.0,0.0,0.0,0.0,36.8,22.2,0.0,[W3sdsRY3lak],[[0]],[[1598]],[[1735]],[0],[30062024],[30],[UCH1Mp77_k2IWQVs7BIdm_Fg]
857,Tjørnuvík,,Faroe Islands,FRO,Europe,62.2895086,-7.1491704,0.0,66.0,54482.0,0.0,0.0,0.0,36.8,22.2,0.0,[W3sdsRY3lak],[[0]],[[2042]],[[2080]],[0],[30062024],[30],[UCH1Mp77_k2IWQVs7BIdm_Fg]
858,Naxxar,,Malta,MLT,Europe,35.9133396,14.4432851,0.0,14890.0,525285.0,4.1,94.94,169.0,43.2,28.7,26.67,[qTLQ441N8Sc],[[0]],[[0]],[[1590]],[0],[27112022],[30],[UCnW8T9J3tWehuVbf5uR7bGw]
859,Eiði,,Faroe Islands,FRO,Europe,62.2996078,-7.0910428,0.0,719.0,54482.0,0.0,0.0,0.0,36.8,22.2,0.0,[RRTlWvRLmRc],[[0]],[[214]],[[266]],[0],[15082021],[30],[UCYb2EsJuIMV-q436BSJiXhg]
860,Zabbar,,Malta,MLT,Europe,35.8753368,14.5374788,0.0,15648.0,525285.0,4.1,94.94,169.0,43.2,28.7,0.0,"[dHhK0JgVcz0,2La9eJ8l0BI,fsXk8bHD6uc]","[[0],[0,0],[0,0,0]]","[[0],[1407,1724],[1102,1836,2105]]","[[486],[1615,1781],[1511,2064,2946]]","[0,0,0]","[24092022,25042022,23122022]","[30,30,30]","[UCrQQVxEECQd0lHBdCgcSZSw,UCrQQVxEECQd0lHBdCgcSZSw,UC21T7eHJY4u3AbvXmdWJcCQ]"
861,Paola,,Malta,MLT,Europe,35.8717994,14.5073748,0.0,8706.0,525285.0,4.1,94.94,169.0,43.2,28.7,38.89,"[dHhK0JgVcz0,fsXk8bHD6uc,ypbHzn8892o]","[[0],[0,0],[0]]","[[486],[2947,3335],[830]]","[[869],[3197,3494],[920]]","[0,0,0]","[24092022,23122022,2042024]","[30,30,30]","[UCrQQVxEECQd0lHBdCgcSZSw,UC21T7eHJY4u3AbvXmdWJcCQ,UCsaHEEyZCmdiMcl1e_KPkXg]"
862,Valletta,,Malta,MLT,Europe,35.8989979,14.5136607,0.0,6794.0,525285.0,4.1,94.94,169.0,43.2,28.7,30.0,"[dHhK0JgVcz0,4Sj6LfLos2g]","[[0],[0]]","[[1050],[11]]","[[1370],[2611]]","[0,0]","[24092022,13012021]","[30,30]","[UCrQQVxEECQd0lHBdCgcSZSw,UCg1sAFKjbgemJnIODXe_2BQ]"
863,Birżebbuġa,,Malta,MLT,Europe,35.8269478,14.5274189,0.0,12915.0,525285.0,4.1,94.94,169.0,43.2,28.7,10.81,[2La9eJ8l0BI],"[[0,0]]","[[158,705]]","[[422,933]]",[0],[25042022],[30],[UCrQQVxEECQd0lHBdCgcSZSw]
864,Żejtun,,Malta,MLT,Europe,35.8537008,14.5315311,0.0,11386.0,525285.0,4.1,94.94,169.0,43.2,28.7,36.36,"[2La9eJ8l0BI,fsXk8bHD6uc]","[[0],[0]]","[[1090],[1512]]","[[1406],[1835]]","[0,0]","[25042022,23122022]","[30,30]","[UCrQQVxEECQd0lHBdCgcSZSw,UC21T7eHJY4u3AbvXmdWJcCQ]"
865,Xlendi,,Malta,MLT,Europe,36.0311977,14.2182656,0.0,120.0,525285.0,4.1,94.94,169.0,43.2,28.7,0.0,[8tCv2zjuEIc],[[0]],[[8]],[[188]],[0],[04032021],[30],[UCa2i0aUvYSqBJvLXroibBQg]
866,Victoria,,Malta,MLT,Europe,36.0428907,14.2398479,0.0,6911.0,525285.0,4.1,94.94,169.0,43.2,28.7,46.15,[8tCv2zjuEIc],[[1]],[[280]],[[766]],[0],[04032021],[30],[UCa2i0aUvYSqBJvLXroibBQg]
867,Xagħra,,Malta,MLT,Europe,36.0502996,14.2648446,0.0,4876.0,525285.0,4.1,94.94,169.0,43.2,28.7,0.0,[8tCv2zjuEIc],[[1]],[[1214]],[[1490]],[0],[04032021],[30],[UCa2i0aUvYSqBJvLXroibBQg]
868,Birgu,,Malta,MLT,Europe,35.8881119,14.5238445,0.0,2489.0,525285.0,4.1,94.94,169.0,43.2,28.7,17.95,"[fsXk8bHD6uc,ypbHzn8892o]","[[0],[0]]","[[23],[929]]","[[1044],[1214]]","[0,0]","[23122022,2042024]","[30,30]","[UC21T7eHJY4u3AbvXmdWJcCQ,UCsaHEEyZCmdiMcl1e_KPkXg]"
869,Attard,,Malta,MLT,Europe,35.8909172,14.4430093,0.0,11377.0,525285.0,4.1,94.94,169.0,43.2,28.7,26.67,"[X8BMQVVGGys,Peu7hQ1OYdE]","[[0],[0]]","[[354],[738]]","[[612],[820]]","[2,0]","[13062020,16062020]","[30,30]","[UCfxdeYYFHvGVq9q1v5pVLxQ,UCLlw7TAl8zmJa4vGFKu1c_Q]"
870,Mġarr,,Malta,MLT,Europe,35.9194409,14.3665109,0.0,3802.0,525285.0,4.1,94.94,169.0,43.2,28.7,0.0,"[X8BMQVVGGys,xx8-5K6DIxI,8doAbYRCy0U]","[[0],[0],[1]]","[[1000],[1400],[3280]]","[[1082],[1540],[3380]]","[2,0,0]","[13062020,10122022,15122024]","[30,30,30]","[UCfxdeYYFHvGVq9q1v5pVLxQ,UCYulrOk4EbqL833oETw0bWQ,UCn7-tbQ5kifPd9bdGj4t3aQ]"
871,Mellieħa,,Malta,MLT,Europe,35.9599618,14.368367,0.0,11389.0,525285.0,4.1,94.94,169.0,43.2,28.7,22.22,[X8BMQVVGGys],"[[0,0]]","[[1390,1980]]","[[1470,2009]]",[2],[13062020],[30],[UCfxdeYYFHvGVq9q1v5pVLxQ]
872,Dingli,,Malta,MLT,Europe,35.8604202,14.3816818,0.0,3711.0,525285.0,4.1,94.94,169.0,43.2,28.7,13.33,[xx8-5K6DIxI],[[0]],[[34]],[[840]],[0],[10122022],[30],[UCYulrOk4EbqL833oETw0bWQ]
873,Rabat,,Malta,MLT,Europe,35.8818906,14.3988213,0.0,11470.0,525285.0,4.1,94.94,169.0,43.2,28.7,27.27,"[xx8-5K6DIxI,Peu7hQ1OYdE]","[[0],[0]]","[[841],[340]]","[[1055],[626]]","[0,0]","[10122022,16062020]","[30,30]","[UCYulrOk4EbqL833oETw0bWQ,UCLlw7TAl8zmJa4vGFKu1c_Q]"
874,St Paul's Bay,,Malta,MLT,Europe,35.9480742,14.3973929,0.0,32042.0,525285.0,4.1,94.94,169.0,43.2,28.7,15.79,"[xx8-5K6DIxI,-NKN0M4q6WQ,gqrj0-0mrIo,8doAbYRCy0U]","[[0],[0],[0,0],[0]]","[[2160],[20],[507,1420],[60]]","[[2194],[98],[1375,1577],[172]]","[0,0,0,0]","[10122022,4112020,7082019,15122024]","[30,30,30,30]","[UCYulrOk4EbqL833oETw0bWQ,UCS-t_r3G_NNgURmWMTL1n5w,UCS-t_r3G_NNgURmWMTL1n5w,UCn7-tbQ5kifPd9bdGj4t3aQ]"
875,Luqa,,Malta,MLT,Europe,35.859653,14.4892913,0.0,6076.0,525285.0,4.1,94.94,169.0,43.2,28.7,0.0,[5FMGg6JoYAA],"[[0,0,0]]","[[0,186,5068]]","[[46,447,5106]]",[0],[1052022],[30],[UCrQQVxEECQd0lHBdCgcSZSw]
876,Qormi,,Malta,MLT,Europe,35.877464,14.4739598,0.0,16801.0,525285.0,4.1,94.94,169.0,43.2,28.7,18.97,"[5FMGg6JoYAA,8doAbYRCy0U]","[[0,0,0],[1,1,0]]","[[549,960,1605],[1169,2052,2190]]","[[790,1455,2069],[2018,2186,2550]]","[0,0]","[1052022,15122024]","[30,30]","[UCrQQVxEECQd0lHBdCgcSZSw,UCn7-tbQ5kifPd9bdGj4t3aQ]"
877,Siġġiewi,,Malta,MLT,Europe,35.8539354,14.438063,0.0,8721.0,525285.0,4.1,94.94,169.0,43.2,28.7,12.5,[5FMGg6JoYAA],"[[0,0,0]]","[[2100,2591,2942]]","[[2224,2796,3024]]",[0],[1052022],[30],[UCrQQVxEECQd0lHBdCgcSZSw]
878,Mqabba,,Malta,MLT,Europe,35.8456802,14.4666263,0.0,3339.0,525285.0,4.1,94.94,169.0,43.2,28.7,0.0,[5FMGg6JoYAA],"[[0,0]]","[[3229,3574]]","[[3378,3685]]",[0],[1052022],[30],[UCrQQVxEECQd0lHBdCgcSZSw]
879,Żurrieq,,Malta,MLT,Europe,35.8294676,14.4745172,0.0,10962.0,525285.0,4.1,94.94,169.0,43.2,28.7,0.0,[5FMGg6JoYAA],"[[0,0,0]]","[[3789,4105,4413]]","[[3976,4250,4612]]",[0],[1052022],[30],[UCrQQVxEECQd0lHBdCgcSZSw]
880,Baħar iċ-Ċagħaq,,Malta,MLT,Europe,35.9384582,14.4547751,0.0,1250.0,525285.0,4.1,94.94,169.0,43.2,28.7,15.0,"[-NKN0M4q6WQ,d8fHXwNYfSk]","[[0,0],[0]]","[[566,1575],[1256]]","[[865,1698],[1300]]","[0,0]","[4112020,13112020]","[30,30]","[UCS-t_r3G_NNgURmWMTL1n5w,UCpvuNIQ73U-qWycOtqMrviQ]"
881,Mosta,,Malta,MLT,Europe,35.9079178,14.4241508,0.0,23482.0,525285.0,4.1,94.94,169.0,43.2,28.7,25.64,"[gqrj0-0mrIo,8doAbYRCy0U]","[[0,0],[0]]","[[0,1789],[376]]","[[105,1847],[700]]","[0,0]","[7082019,15122024]","[30,30]","[UCS-t_r3G_NNgURmWMTL1n5w,UCn7-tbQ5kifPd9bdGj4t3aQ]"
882,Żebbuġ,,Malta,MLT,Europe,35.8725956,14.4398593,0.0,11079.0,525285.0,4.1,94.94,169.0,43.2,28.7,40.0,[8doAbYRCy0U],[[0]],[[981]],[[1140]],[0],[15122024],[30],[UCn7-tbQ5kifPd9bdGj4t3aQ]
883,Gżira,,Malta,MLT,Europe,35.9077803,14.4961247,0.0,11669.0,525285.0,4.1,94.94,169.0,43.2,28.7,39.29,[d8fHXwNYfSk],[[0]],[[6]],[[250]],[0],[13112020],[30],[UCpvuNIQ73U-qWycOtqMrviQ]
884,Sliema,,Malta,MLT,Europe,35.9127609,14.5020708,0.0,22591.0,525285.0,4.1,94.94,169.0,43.2,28.7,36.67,[d8fHXwNYfSk],[[0]],[[251]],[[605]],[0],[13112020],[30],[UCpvuNIQ73U-qWycOtqMrviQ]
885,St Julian's,,Malta,MLT,Europe,35.9199225,14.4877119,0.0,13792.0,525285.0,4.1,94.94,169.0,43.2,28.7,13.56,[d8fHXwNYfSk],[[0]],[[606]],[[1100]],[0],[13112020],[30],[UCpvuNIQ73U-qWycOtqMrviQ]
886,Marsaxlokk,,Malta,MLT,Europe,35.8417662,14.5448353,0.0,3660.0,525285.0,4.1,94.94,169.0,43.2,28.7,23.08,[ypbHzn8892o],[[0]],[[20]],[[180]],[0],[02042024],[30],[UCsaHEEyZCmdiMcl1e_KPkXg]
887,Andorra la Vella,,Andorra,AND,Europe,42.5069391,1.5212467,0.0,20430.0,77265.0,7.6,0.0,172.0,48.1,27.2,15.15,"[tL_zMUNrhUw,otuLMwGziok,HwTJ1JCVQpE,lcJVlkVz86A,Ky_mHniGdAE,rxeQiSezhyI,F9lmr2VsEcQ,wljdUy4F1Uc,Yg7ppcvO49A,0qbqg_3XcZs,yRnBCP8903w,C2ke4zms-kk,OZ3DOPUKxuE,h39cy2I84rY]","[[0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0],[0],[0,0],[0,0],[0],[0],[0],[0],[0],[0],[0],[0]]","[[0],[0,67,305,329,398,527,547,581,599,674,729,784,884,905,965,1017,1073],[0],[84],[1325,1678],[23,585],[1915],[2],[1005],[535],[260],[1],[27],[1390]]","[[491],[4,260,320,391,504,537,573,589,670,722,783,893,903,963,1016,1072,1225],[768],[490],[1610,2327],[550,794],[2489],[344],[1440],[802],[737],[541],[540],[3140]]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[16092020,29102022,27042022,8052022,31102024,5112023,22022025,11102023,31012022,19072024,12052020,18072024,1032025,27112023]","[30,30,30,30,30,30,30,30,30,30,30,30,30,30]","[UC2s4RE3zutDyS0Ibq06S7Gw,UCaXcdTwgJxi4FUusXe1IcBA,UCOWUriW4F_0tSRW7N0eLX2g,UC9-aRJ25O7SzkDjiG571AYQ,UCHhqou8CmYuktpXZN0H91xA,UCcwGwvM5iPB9IvtTnMTVcEg,UCeaLkQCZ2LLKwenAC1Eem6A,UCW8HEi2Y1IMriSDI8M0mQ5A,UCcCuNcYiq1czOvMw3yBK8UQ,UCEbbntcGh0ah6CAveo3rQNQ,UCv4VbLmP58ef1ZA686dcvvQ,UCybykuc_xad-k0LMP6cY50g,UCeaLkQCZ2LLKwenAC1Eem6A,UCrzS-oNwWlnCtdtsdcPMmiA]"
888,Canillo,,Andorra,AND,Europe,42.565724,1.597859,0.0,3292.0,77265.0,7.6,0.0,172.0,48.1,27.2,0.0,"[tL_zMUNrhUw,Ky_mHniGdAE,wljdUy4F1Uc,0eflYQNAZq4,C2ke4zms-kk,ytTwRWExX8I,h39cy2I84rY]","[[0,0],[0],[0,0,0],[0],[0],[0],[0]]","[[725,940],[510],[770,1062,1377],[11],[1012],[355],[570]]","[[912,983],[688],[932,1335,1525],[80],[1185],[513],[760]]","[0,0,0,0,0,0,0]","[16092020,31102024,11102023,4062019,18072024,6022018,27112023]","[30,30,30,30,30,30,30]","[UC2s4RE3zutDyS0Ibq06S7Gw,UCHhqou8CmYuktpXZN0H91xA,UCW8HEi2Y1IMriSDI8M0mQ5A,UC6lwJuw1Uj-LN7MlZbwYVKg,UCybykuc_xad-k0LMP6cY50g,UCAoWeN81_EqTgQs0QQnUIbw,UCrzS-oNwWlnCtdtsdcPMmiA]"
